stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8230DB004713,4713,Bianconi Avenue,,53.2912892220378,-6.4271364109145,,,,
8230DB004714,4714,Castle Drive,,53.2887472357322,-6.42385492509485,,,,
8230DB004715,4715,Liffey Valley West,,53.3526793490941,-6.39559922812308,,,,
8230DB004749,4749,Ballycullen Road,,53.2854266902299,-6.33044745766345,,,,
8230DB004750,4750,Glenvara Park,,53.2824849850475,-6.33026219530788,,,,
8230DB004751,4751,Ballycullen Drive,,53.2790175768862,-6.33233188449053,,,,
8230DB004754,4754,Ballycullen Drive,,53.2782081738852,-6.3368021880379,,,,
8230DB004755,4755,Ballycullen Avenue,,53.278490351479,-6.34221978161719,,,,
8230DB004756,4756,Scoil Treasa,,53.2803735470458,-6.33997237415219,,,,
8230DB004757,4757,Ballycullen Drive,,53.2783251650856,-6.33681264109044,,,,
8230DB004758,4758,Carrig Wood,,53.2791234886574,-6.33219279453424,,,,
8230DB004759,4759,Glenvara Park,,53.2824425878129,-6.33044381717839,,,,
8230DB004760,4760,Sally Park Close,,53.2853558740753,-6.33052521086227,,,,
8230DB004762,4762,Westbourne Lawn,,53.3209017013502,-6.41944282693754,,,,
8230DB004763,4763,Mill Court Avenue,,53.3212164436251,-6.41674425894482,,,,
8230DB004796,4796,Glenfield,,53.347363243354,-6.40601249168496,,,,
8230DB004797,4797,St Ronan's Avenue,,53.337065157306,-6.40549559350714,,,,
8230DB004798,4798,Coldcut Road,,53.3456142784649,-6.38092018172728,,,,
8230DB004799,4799,Ballyfermot Road,,53.3451937376096,-6.37907372188316,,,,
8230DB004861,4861,Rossmore Road,,53.2966392601528,-6.32115872830977,,,,
8230DB004862,4862,Orwell Road,,53.2992050720835,-6.31954274922309,,,,
8230DB004863,4863,Orwell Road,,53.2993030412769,-6.31947888919076,,,,
8230DB004864,4864,Rossmore Road,,53.2974519836119,-6.32015167589773,,,,
8230DB004865,4865,Rossmore Drive,,53.2961663197953,-6.32140231153252,,,,
8230DB004869,4869,St Colmcille's Way,,53.2791145416731,-6.31875650653986,,,,
8230DB004870,4870,Woodstown,,53.276667391697,-6.33009910271141,,,,
8230DB004871,4871,Wood Dale View,,53.2761106877672,-6.33656873168673,,,,
8230DB004872,4872,Parklands,,53.2755620147915,-6.34234810723409,,,,
8230DB004873,4873,Old Court Farm,,53.2750327915754,-6.34695698774491,,,,
8230DB004874,4874,Old Court Road,,53.2746971546154,-6.3506286338437,,,,
8230DB004877,4877,Firhouse Road West,,53.2765733788874,-6.35958355540552,,,,
8230DB004878,4878,St Martin De Porres,,53.2767837932747,-6.36639838100412,,,,
8230DB004880,4880,St Martin De Porres,,53.2769456993975,-6.36640720166579,,,,
8230DB004882,4882,Old Court Road,,53.2747920313822,-6.35034008190742,,,,
8230DB004883,4883,Old Court Farm,,53.2751389286643,-6.34683293352434,,,,
8230DB004884,4884,Parklands,,53.2756284397548,-6.34260045154128,,,,
8230DB004885,4885,Wood Dale View,,53.2762189048752,-6.33659451965014,,,,
8230DB004886,4886,Woodstown,,53.2768593539206,-6.32968674190357,,,,
8230DB004887,4887,St Colmcille's Way,,53.2794729155331,-6.31803760867395,,,,
8230DB004888,4888,Palmerstown Crescent,,53.347429770235,-6.37892880915584,,,,
8230DB004927,4927,Hazel Grove,,53.2748355654713,-6.39434769440279,,,,
8230DB004928,4928,Killinarden Community School,,53.2759929207144,-6.39485912803682,,,,
8230DB004929,4929,Verschoyle Avenue,,53.2808055658924,-6.42141781405818,,,,
8230DB004930,4930,Citywest Avenue,,53.2875697149228,-6.42248836386908,,,,
8230DB004931,4931,Orchard Avenue,,53.2890187819089,-6.4253598790925,,,,
8230DB004932,4932,Magna Drive,,53.2788609880708,-6.42049974981812,,,,
8230DB004933,4933,Belfry,,53.2776403003762,-6.41927014304667,,,,
8230DB004960,4960,Citywest Road,,53.2850505921398,-6.42162128652658,,,,
8230DB005008,5008,Belgard Square North,,53.2904501890287,-6.36935699388662,,,,
8230DB005011,5011,Belgard Road,,53.3024709725102,-6.37688129130787,,,,
8230DB005022,5022,Citywest Campus,,53.2933804601608,-6.42282928585496,,,,
8230DB005023,5023,Cushlawn Avenue,,53.2757020482823,-6.37339729412466,,,,
8230DB005024,5024,Marlfield Drive,,53.2707272088821,-6.37109730090758,,,,
8230DB005056,5056,Hermitage Clinic,,53.3575214900454,-6.40279392760984,,,,
8230DB005058,5058,Ballyowen Road,,53.3508988211271,-6.42249407625999,,,,
8230DB005119,5119,Brownsbarn Orchard,,53.2979015971857,-6.42012725257628,,,,
8230DB005120,5120,Kingswood North,,53.3007578572111,-6.41862647819475,,,,
8230DB005121,5121,Green Isle Road,,53.3044704090605,-6.41392778221768,,,,
8230DB005122,5122,Manor Drive,,53.3069803055368,-6.40735222651887,,,,
8230DB005123,5123,Green Isle Road,,53.307047165909,-6.40697459125334,,,,
8230DB005124,5124,Camac Valley,,53.3042859426743,-6.4142497218884,,,,
8230DB005125,5125,Brownsbarn Orchard,,53.2985035390396,-6.41942990603116,,,,
8230DB005126,5126,Holy Family Community School,,53.2772969053528,-6.47995399924375,,,,
8230DB005129,5129,Butterfield Avenue,,53.2977087167285,-6.28577015809693,,,,
8230DB005130,5130,Charleville Square,,53.2966935915937,-6.29332705944726,,,,
8230DB005131,5131,Charleville Square,,53.2969745380315,-6.29160556321332,,,,
8230DB005132,5132,Owendore Avenue,,53.297946220461,-6.28666082155279,,,,
8230DB005133,5133,Castle Park,,53.2905101106857,-6.34305940969783,,,,
8230DB005138,5138,Esker Lodge,,53.3516756949076,-6.43439245578703,,,,
8230DB005150,5150,Whitehall Road West,,53.3155776825446,-6.31736865317396,,,,
8230DB005161,5161,Marlfield,,53.2708909804607,-6.37190071083477,,,,
8230DB005162,5162,Cushlawn Avenue,,53.2762463685229,-6.37376649813409,,,,
8230DB005164,5164,Fforster Green,,53.35037673202,-6.4231141972725,,,,
8230DB005169,5169,Ballymount Avenue,,53.314717999856,-6.35366350809287,,,,
8230DB006001,6001,Kingswood Avenue,,53.2944765104208,-6.41939858171847,,,,
8230DB006002,6002,Kingswood Avenue,,53.2952697239264,-6.41821416123246,,,,
8230DB006003,6003,Green Isle Hotel,,53.3099959556203,-6.40366832525734,,,,
8230DB006011,6011,Michael Collins Park,,53.3275796965135,-6.39654124997028,,,,
8230DB006013,6013,Nangor Road Roundabout,,53.3240620677839,-6.40568026651495,,,,
8230DB006014,6014,Michael Collins Park,,53.3274402859824,-6.39753733909994,,,,
8230DB006022,6022,Kingswood Avenue,,53.2951649041223,-6.41844305964385,,,,
8230DB006075,6075,Whitebrook Park,,53.2832294373385,-6.39094350153134,,,,
8230DB006083,6083,Walkinstown Crescent,,53.3171052967315,-6.33721123730228,,,,
8230DB006095,6095,Glenshane,,53.2867623972427,-6.39633029423498,,,,
8230DB006119,6119,The Beeches,,53.3112989387828,-6.49063187720944,,,,
8230DB006124,6124,St Brigid's Home,,53.2553873155014,-6.44879228501888,,,,
8230DB006128,6128,Ballycullen Avenue,,53.2831019273178,-6.34097643683369,,,,
8230DB006132,6132,Rossmore Drive,,53.2956361539386,-6.32332836175951,,,,
8230DB006133,6133,Laraghcon,,53.3607693710254,-6.45214878291873,,,,
8230DB006134,6134,Laraghcon,,53.3608260222202,-6.45166594019241,,,,
8230DB006141,6141,Long Mile Road,,53.3236063663337,-6.34970347622671,,,,
8230DB006143,6143,Rosebank,,53.3282559719912,-6.39336308696332,,,,
8230DB006144,6144,Robinhood Industrial Estate,,53.3233985618198,-6.34897592155834,,,,
8230DB006145,6145,Killeen Road,,53.3248802958954,-6.35538898403918,,,,
8230DB006146,6146,Knockmitten,,53.326370290999,-6.36046603346631,,,,
8230DB006147,6147,Willow Road,,53.3269572819784,-6.36590823658414,,,,
8230DB006149,6149,Riverview Park,,53.3282928171547,-6.3748502176017,,,,
8230DB006150,6150,Woodford,,53.3282794862886,-6.38511987192846,,,,
8230DB006152,6152,Woodford,,53.3284283858108,-6.38416840256275,,,,
8230DB006153,6153,Riverview Park,,53.3284320526572,-6.37451462936394,,,,
8230DB006154,6154,Knockmitten,,53.326432142741,-6.36038859788989,,,,
8230DB006155,6155,Killeen Road,,53.3249851986334,-6.35517477745767,,,,
8230DB006163,6163,Greentrees Park,,53.3095400906101,-6.3207275610732,,,,
8230DB006170,6170,Cushlawn,,53.2770991955467,-6.37500873196417,,,,
8230DB006184,6184,Greenoge,,53.2966622831844,-6.47053518978839,,,,
8230DB006185,6185,Greenoge,,53.296703740181,-6.47026367054978,,,,
8230DB006186,6186,Grants Row,,53.2930614154802,-6.47219392361914,,,,
8230DB006187,6187,Ballynakelly,,53.2950889867214,-6.48883325442412,,,,
8230DB006188,6188,Newcastle Road,,53.2936832561846,-6.47865217974447,,,,
8230DB006215,6215,College Road,,53.2940778839692,-6.47155759973555,,,,
8230DB006216,6216,College Road,,53.2940848387281,-6.48195316676278,,,,
8230DB006242,6242,Rosebank,,53.3282983718598,-6.39384192089457,,,,
8230DB006243,6243,Willow Road,,53.3270818148223,-6.36581339914424,,,,
8230DB006244,6244,Alpine Heights,,53.3227296405109,-6.40820681895113,,,,
8230DB006245,6245,Alpine Heights,,53.3228580120697,-6.4083971888321,,,,
8230DB006247,6247,Dunawley Avenue,,53.3254846239135,-6.40519186731103,,,,
8230DB006277,6277,Stocking Avenue,,53.2729125499162,-6.3130172691379,,,,
8230DB006278,6278,Stocking Wood,,53.2733455239439,-6.31566919536748,,,,
8230DB006279,6279,Woodstown,,53.2717801942454,-6.32258285451486,,,,
8230DB006280,6280,Dalriada,,53.2710828230388,-6.32604365560193,,,,
8230DB006282,6282,Ballycullen Road,,53.2716360704532,-6.32896078879628,,,,
8230DB006283,6283,Hunter's Avenue,,53.2723344985612,-6.32941334986018,,,,
8230DB006285,6285,Dalriada,,53.2711308949889,-6.32626667906175,,,,
8230DB006286,6286,Woodstown,,53.27193661979,-6.32220188633677,,,,
8230DB006287,6287,Stocking Wood,,53.2734534408376,-6.31630970653943,,,,
8230DB006288,6288,Stocking Avenue,,53.2729429684858,-6.31262622436324,,,,
8230DB006289,6289,Adamstown Station,,53.336262,-6.468398,,,,
8230DB006290,6290,Adamstown Station,,53.336322,-6.46851,,,,
8230DB006298,6298,Airpark Avenue,,53.2745067496267,-6.30374776101625,,,,
8230DB006324,6324,Prospect Estate,,53.2763361471319,-6.30219078012477,,,,
8230DB006325,6325,Airpark Avenue,,53.2745482533152,-6.30350620244663,,,,
8230DB006326,6326,Woodstown SC,,53.2753726289674,-6.3313491714139,,,,
8230DB006335,6335,Woodstown Avenue,,53.2725839740721,-6.32989842179995,,,,
8230DB006336,6336,Prospect Estate,,53.2764362415534,-6.30227678484762,,,,
8230DB006339,6339,Stocking Lane,,53.2793568421004,-6.30097630274505,,,,
8230DB006341,6341,Stocking Hill,,53.2730124593093,-6.30865003973912,,,,
8230DB006342,6342,Stocking Hill,,53.273047167882,-6.30792894978135,,,,
8230DB006343,6343,Glenlyon Park,,53.2796001944001,-6.33157437530747,,,,
8230DB007015,7015,Kishoge Road,,53.3306866895896,-6.43148275318399,,,,
8230DB007016,7016,Kishoge Road,,53.3307533232238,-6.43176557698475,,,,
8230DB007049,7049,Vesey Park,,53.351305390136,-6.44939732270117,,,,
8230DB007050,7050,Hillcrest,,53.351021,-6.45106,,,,
8230DB007062,7062,Whitebrook,,53.2848097660916,-6.3934937900363,,,,
8230DB007063,7063,Rosemount SC,,53.2902443257162,-6.29802422667138,,,,
8230DB007064,7064,Rosemount SC,,53.2895096418306,-6.29818843239258,,,,
8230DB007065,7065,Ballyroan Road,,53.2883606677046,-6.29829410000869,,,,
8230DB007066,7066,Butterfield Park,,53.2877029553567,-6.29629533267245,,,,
8230DB007067,7067,Whitechurch Way,,53.2778338338952,-6.28875510387519,,,,
8230DB007068,7068,St Enda's Park,,53.2846615487375,-6.28102811714666,,,,
8230DB007069,7069,Boden Park,,53.2793912489937,-6.30655359508777,,,,
8230DB007070,7070,Boden Park,,53.2794290972526,-6.30668706617066,,,,
8230DB007117,7117,Castlegate Drive,,53.3376401706649,-6.46091525036735,,,,
8230DB007118,7118,Stratton Grove,,53.3373386367937,-6.46401948399373,,,,
8230DB007119,7119,Castlegate Drive,,53.3378133319783,-6.45970769023676,,,,
8230DB007120,7120,Stratton Grove,,53.337556851648,-6.46351609880674,,,,
8230DB007121,7121,Whitestown Industrial Estate,,53.2784056572987,-6.37392445033868,,,,
8230DB007122,7122,Tallaght Stadium,,53.282616234819,-6.37488938227967,,,,
8230DB007123,7123,Tallaght Stadium,,53.2832953015154,-6.37525355069725,,,,
8230DB007127,7127,Castlegate Walk,,53.3382071139868,-6.45679527574226,,,,
8230DB007128,7128,Castlegate Walk,,53.3379670784349,-6.45699915870074,,,,
8230DB007137,7137,Griffeen Avenue,,53.3406696929154,-6.44364105656474,,,,
8230DB007138,7138,Johnsbridge Avenue,,53.3412923405919,-6.44521026847398,,,,
8230DB007139,7139,Rossberry Avenue,,53.3392745036581,-6.43729457556755,,,,
8230DB007140,7140,Rossberry Avenue,,53.3392307652722,-6.43738627747236,,,,
8230DB007141,7141,Haydens Park,,53.339735,-6.440867,,,,
8230DB007142,7142,Foxborough Rise,,53.3398730210152,-6.42880291251302,,,,
8230DB007143,7143,Castlegate Way,,53.3393470861203,-6.45321007600112,,,,
8230DB007165,7165,Robin Villas,,53.3572174628075,-6.3742906389522,,,,
8230DB007168,7168,Newcastle Road,,53.3452148285963,-6.45172104034758,,,,
8230DB007177,7177,Tynan Hall Park,,53.3069450474957,-6.37278002992026,,,,
8230DB007178,7178,Tynan Hall Park,,53.3070277393346,-6.37291193846669,,,,
8230DB007180,7180,Heatherview Close,,53.2769695114785,-6.37274934773029,,,,
8230DB007181,7181,The Square,,53.2860546070522,-6.37327403309818,,,,
8230DB007183,7183,Firhouse Road West,,53.2770640328148,-6.37243085294206,,,,
8230DB007184,7184,Esker Lane,,53.352158,-6.436192,,,,
8230DB007185,7185,Woodview,,53.354762217691,-6.46092931620596,,,,
8230DB007186,7186,Lucan Spa Hotel,,53.356795,-6.465258,,,,
8230DB007187,7187,Kew Park,,53.3575628311399,-6.46763403856297,,,,
8230DB007193,7193,Tandy's Lane,,53.353999,-6.458914,,,,
8230DB007201,7201,Lindisfarne Park,,53.3281014584407,-6.41135478361726,,,,
8230DB007214,7214,Belgard Square West,,53.287501372315,-6.37522894499147,,,,
8230DB007222,7222,Killinarden Park,,53.2772071896978,-6.3776588329932,,,,
8230DB007229,7229,Grange,,53.3300889307066,-6.45108278609525,,,,
8230DB007230,7230,Cuisine de France,,53.3223763429656,-6.45377894420731,,,,
8230DB007231,7231,Finnstown Castle,,53.3403189085027,-6.45260423906383,,,,
8230DB007239,7239,The Oval,,53.3540614069948,-6.36892756671871,,,,
8230DB007331,7331,Killinarden Park,,53.2771737031333,-6.37784004675088,,,,
8230DB007354,7354,Naas Road,,53.3169711453313,-6.3750853043832,,,,
8230DB007386,7386,Foxborough Park,,53.3400524653444,-6.42741471356991,,,,
8230DB007395,7395,Slade Hill,,53.2652109743294,-6.44119599865073,,,,
8230DB007432,7432,Mill Road,,53.2818758392398,-6.45024755296342,,,,
8230DB007440,7440,An Post Edmonstown,,53.2761302274519,-6.29720552137443,,,,
8230DB007441,7441,The Merry Ploughboy,,53.2643730950558,-6.29716303819431,,,,
8230DB007442,7442,St Enda's GAA Club,,53.2824897977056,-6.30070203345296,,,,
8230DB007443,7443,Templeroan Estate,,53.2814641732317,-6.30695153563064,,,,
8230DB007444,7444,The Glen,,53.2823865090999,-6.29913139992251,,,,
8230DB007445,7445,Scholarstown Road,,53.2796117510219,-6.30246583777698,,,,
8230DB007446,7446,Templeroan Estate,,53.2811782038811,-6.30706781981242,,,,
8230DB007447,7447,Grange Golf Club,,53.2815889391873,-6.28112145613443,,,,
8230DB007448,7448,Grange Golf Club,,53.281736988145,-6.28141545916275,,,,
8230DB007449,7449,Ballyboden Crescent,,53.2818173347135,-6.29577962324492,,,,
8230DB007459,7459,Logic Drive,,53.2908418206822,-6.42728784873352,,,,
8230DB007460,7460,Citywest SC,,53.2826316202697,-6.42153047322322,,,,
8230DB007473,7473,Foxdene Gardens,,53.3390526490492,-6.4082746923561,,,,
8230DB007483,7483,Baldonnell,,53.3101924185416,-6.44231885702595,,,,
8230DB007510,7510,Cloverhill Road,,53.347196,-6.384513,,,,
8230DB007550,7550,Donomore Crescent,,53.2735257417008,-6.38057217513134,,,,
8230DB007563,7563,Weston Hockey Club,,53.3455700830502,-6.45139276217704,,,,
8230DB007714,7714,Cuisine de France,,53.3221886579207,-6.4538607856632,,,,
8230DB007748,7748,Divine Mercy NS,,53.3399111526436,-6.4153759794879,,,,
8230DB007749,7749,Dodsborough Road,,53.3505986745675,-6.46424875975904,,,,
8230DB007750,7750,Dunawley,,53.325778871765,-6.40501575556425,,,,
8230DB007751,7751,Esker Glebe,,53.3506982580508,-6.43867925875219,,,,
8230DB007752,7752,Esker Park,,53.3524015382188,-6.43080570030289,,,,
8230DB007754,7754,Clayton Hotel,,53.3537969976216,-6.40119061274351,,,,
8230DB007756,7756,Clondalkin Fonthill,,53.3332606202114,-6.40664352060018,,,,
8230DB007757,7757,Clondalkin Fonthill,,53.3335523000919,-6.40694796688463,,,,
8230DB007760,7760,Glen Vale,,53.3447268311909,-6.42610123694309,,,,
8230DB007761,7761,Glen Vale,,53.3442584251257,-6.42670422693716,,,,
8230DB007762,7762,Haydens Lane,,53.3429982734461,-6.44645480098654,,,,
8230DB007763,7763,Haydens Lane,,53.3434521376991,-6.44610789180311,,,,
8230DB007768,7768,Larkfield,,53.3544513469234,-6.41791622056399,,,,
8230DB007769,7769,Larkfield,,53.3544393514295,-6.41836733955659,,,,
8230DB007772,7772,Liffey Avenue,,53.3537599008419,-6.41322484228442,,,,
8230DB007773,7773,Liffey Avenue,,53.353686635407,-6.41312240830811,,,,
8230DB007774,7774,Lucan Garda Station,,53.3563059149298,-6.45103358096086,,,,
8230DB007775,7775,Lucan Main Street,,53.3559854577094,-6.4498884340689,,,,
8230DB007776,7776,Buirg an Rí,,53.3391606054549,-6.41909801963012,,,,
8230DB007780,7780,Méile an Rí,,53.3398289056121,-6.41527390761358,,,,
8230DB007781,7781,Monastery Gate,,53.3183570405213,-6.37587320582065,,,,
8230DB007782,7782,Monastery Gate,,53.3181136661232,-6.37516197658638,,,,
8230DB007783,7783,Foxdene Avenue,,53.3412856295808,-6.41127018718308,,,,
8230DB007784,7784,Foxdene Avenue,,53.3411856120282,-6.41118379846406,,,,
8230DB007791,7791,Red Cow Luas,,53.3171369630013,-6.37011086808257,,,,
8230DB007792,7792,Saint Lomans Road,,53.3540035212229,-6.40789787952109,,,,
8230DB007793,7793,Saint Lomans Road,,53.3538559794186,-6.40761795504629,,,,
8230DB007796,7796,Somerton,,53.3429665550147,-6.45231312649054,,,,
8230DB007797,7797,Somerton,,53.3428919595282,-6.45210557118516,,,,
8230DB007800,7800,The Paddocks Drive,,53.3476213982444,-6.46546725968765,,,,
8230DB007801,7801,The Paddocks Drive,,53.3490241137155,-6.4648160574618,,,,
8230DB007803,7803,Tor an Rí,,53.3390508450358,-6.41827614049734,,,,
8230DB007806,7806,St Andrews Drive,,53.3545562472223,-6.4231251515908,,,,
8230DB007807,7807,St Andrews Drive,,53.3544684497215,-6.42260260567956,,,,
8230DB007808,7808,Willsbrook Park,,53.3529675481706,-6.42737492536051,,,,
8230DB007809,7809,Willsbrook Park,,53.3527419705159,-6.42730812072592,,,,
8230DB007810,7810,Woodview Heights,,53.3517430714695,-6.46308100994575,,,,
8230DB007875,7875,Ninth Lock Road,,53.3271828190871,-6.39509987726236,,,,
8230DB007878,7878,Cappaghmore,,53.3310739923675,-6.39906772380998,,,,
8230DB007879,7879,Cappaghmore,,53.3311954085243,-6.3994085071375,,,,
8230DB007880,7880,Main Street,,53.3206856645393,-6.39318217095721,,,,
8230DB007881,7881,Liffey Valley Retail Park,,53.3493183603158,-6.39096387788353,,,,
8230DB007884,7884,Liffey Valley SC,,53.354078,-6.392001,,,,
8230DB007886,7886,Red Cow Luas,,53.316654,-6.370925,,,,
8230DB007887,7887,Red Cow Luas,,53.317045,-6.37058,,,,
8230DB007892,7892,Adamstown Boulevard,,53.3386782510057,-6.46964770913867,,,,
8230DB007896,7896,Gandon Park,,53.3466054572439,-6.46265001590458,,,,
8230DB007897,7897,Somerton Avenue,,53.3447079924381,-6.45283579213625,,,,
8230DB007898,7898,Adamstown Avenue,,53.3382092962552,-6.46882356670431,,,,
8230DB007899,7899,Somerton Court,,53.3452680606115,-6.45374670253339,,,,
8230DB007900,7900,Gandon Park,,53.3466200496288,-6.46308506064368,,,,
8230DB007909,7909,The Glen,,53.2822757186835,-6.29892583641297,,,,
8230DB007940,7940,Liffey Valley Retail Park,,53.3496533769826,-6.39114653108505,,,,
8230DB007960,7960,Seskin View Road,,53.2796295904385,-6.35829678695901,,,,
8230DB007961,7961,Firhouse Road,,53.2805076899105,-6.34509604512889,,,,
8230DB007966,7966,Rathfarnham SC,,53.2954172767558,-6.29835862052667,,,,
8230DB007967,7967,Citywest SC,,53.2827470180647,-6.42142123870602,,,,
8230DB007968,7968,Ballyboden St Endas,,53.282667723117,-6.30183478657508,,,,
8230DB007974,7974,Ballyboden St Endas,,53.282617240172,-6.30207674882703,,,,
8230DB007976,7976,Liffey Valley West,,53.3527127584843,-6.39607867500632,,,,
8230DB007979,7979,Newlands Golf Club,,53.31108,-6.38941,,,,
8230DB007986,7986,St. Helen's,,53.3423156286319,-6.4687365095647,,,,
8230DB007987,7987,St. Helen's,,53.3421693844471,-6.46854651497138,,,,
8230DB007988,7988,Shackleton Point,,53.3443749813964,-6.4667252808429,,,,
8230DB007989,7989,Shackleton Point,,53.3442551063498,-6.46648928132982,,,,
8230DB007990,7990,Tandy's Lane,,53.3465099292417,-6.46570243322276,,,,
8230DB008029,8029,Liffey Valley SC,,53.3544288519228,-6.39269425482944,,,,
8230DB008030,,The Square,,53.285613,-6.372555,,,,
8230DB008031,8031,The Square,,53.285748,-6.372595,,,,
8230DB008059,8059,Liffey Valley SC,,53.3542722914604,-6.39241471896282,,,,
8230DB008060,8060,Liffey Valley SC,,53.3539244492091,-6.39194709471129,,,,
8230DB008061,8061,Liffey Valley SC,,53.3542984324261,-6.39235364513658,,,,
8230DB008062,8062,Liffey Valley SC,,53.3545380681384,-6.39279530305583,,,,
8230DB008063,8063,The Square,,53.2858208172603,-6.37260798247234,,,,
8230DB008064,8064,Cheeverstown Luas,,53.2910357245486,-6.40736042293249,,,,
8230DB008065,8065,Kingswood Road,,53.2943335248466,-6.41607355417808,,,,
8230DB008066,8066,Green Isle Road,,53.3040071097096,-6.42168741793346,,,,
8230DB008067,8067,Kingswood BP,,53.3068967437754,-6.42474704991945,,,,
8230DB008068,8068,New Nangor Junction,,53.3188774256256,-6.43086517885978,,,,
8230DB008070,8070,Kishoge Station,,53.3348757039341,-6.43084854214362,,,,
8230DB008071,8071,Griffeen Avenue,,53.3410812536067,-6.42841308198782,,,,
8230DB008072,8072,Kishoge Station,,53.3341905836084,-6.43069350826934,,,,
8230DB008074,8074,New Nangor Junction,,53.3189118746854,-6.43143429412929,,,,
8230DB008075,8075,Kingswood BP,,53.3071355363937,-6.42445314736056,,,,
8230DB008076,8076,Green Isle Road,,53.3041560591542,-6.42139683266572,,,,
8230DB008077,8077,Kingswood Road,,53.294030493979,-6.41558972425176,,,,
8230DB008086,8086,Greenogue IE,,53.2905026163675,-6.46820525224467,,,,
8230DB008087,8087,Greenogue Rdbt,,53.2919541015583,-6.47205343453301,,,,
8230DB008088,8088,Main Street,,53.2996285576128,-6.49956521939384,,,,
8230DB008089,8089,Saint Finian's National School,,53.2981535681524,-6.5002020247475,,,,
8230DB008090,8090,Greenogue Rdbt,,53.2918854506578,-6.47160587218403,,,,
8230DB008091,8091,Greenogue IE,,53.2896346297339,-6.46640635034677,,,,
8230DB008338,8338,Weston,,53.34898611,-6.489501944,,,,
8230DB008339,8339,Weston,,53.34794694,-6.491185,,,,
8230DB07755,7755,Clayton Hotel,,53.3535458643885,-6.40123005703324,,,,
8230GA00338,,Cookstown,,53.293311,-6.384038,,,,
8230GA00339,,Cookstown,,53.29325763,-6.384116138,,,,
8230GA00341,,Hospital,,53.289374,-6.378766,,,,
8230GA00342,,Hospital,,53.28931333,-6.378925111,,,,
8230GA00344,,Tallaght,,53.287523,-6.374685,,,,
8230GA00345,,Tallaght,,53.28740296,-6.37460272,,,,
8230GA00347,,Belgard,,53.299145,-6.374808,,,,
8230GA00348,,Belgard,,53.29929146,-6.375066459,,,,
8230GA00350,,Kingswood,,53.303586,-6.365409,,,,
8230GA00351,,Kingswood,,53.30369079,-6.365506429,,,,
8230GA00353,,Red Cow,,53.31674596,-6.369780553,,,,
8230GA00354,,Red Cow,,53.316725,-6.369919,,,,
8230GA00392,,Fettercairn,,53.293395,-6.395875,,,,
8230GA00393,,Fettercairn,,53.293487,-6.395935,,,,
8230GA00395,,Cheeverstown,,53.29100614,-6.40649151,,,,
8230GA00396,,Cheeverstown,,53.291084,-6.406574,,,,
8230GA00412,,Citywest Campus,,53.28779976,-6.418820111,,,,
8230GA00413,,Citywest Campus,,53.28786423,-6.418937723,,,,
8230GA00415,,Fortunestown,,53.284178,-6.424724,,,,
8230GA00416,,Fortunestown,,53.28431005,-6.424753138,,,,
8230GA00418,,Saggart,,53.28464,-6.437787,,,,
8230GA00419,,Saggart,,53.284725,-6.43779,,,,
8230GD10105,10105,Scholarstown Park,,53.2792508791915,-6.3099633124063,,,,
8230GD10109,10109,Brookview Avenue,,53.2856987742369,-6.41019864060515,,,,
8230GD10110,10110,Ard Mor Drive,,53.2844294338443,-6.4201893844012,,,,
8230GD10150,10150,Ard Mor Drive,,53.2853229414188,-6.41775670508332,,,,
8230GD10151,10151,Brookview Avenue,,53.2858013795754,-6.40980487257525,,,,
8230GD10154,10154,Scholarstown Park,,53.2793777050522,-6.31003328977485,,,,
8230GD10335,10335,Rokeby Park,,53.3637500211944,-6.45536141551963,,,,
8230GD10385,10385,Rathcoole,,53.2841675059601,-6.46342262467874,,,,
8230IR0036,,Clondalkin Fonthill,,53.33337,-6.406279,,,,
8230IR0128,,Adamstown,,53.336295,-6.46911,,,,
8240B100021,100021,Strand Street,,53.5803895380854,-6.10700998031344,,,,
8240B100121,100121,Blake's Cross,,53.505555,-6.194413,,,,
8240B100141,100141,Corduff,,53.517109,-6.191147,,,,
8240B100151,100151,Regles,,53.525974,-6.188959,,,,
8240B100161,100161,Regles,,53.524731,-6.189389,,,,
8240B100181,100181,Corduff,,53.514196,-6.191648,,,,
8240B100191,100191,Blake's Cross,,53.505748,-6.194088,,,,
8240B1002101,100211,Ballough,,53.5335210290563,-6.19562238916679,,,,
8240B1002201,100221,Five Roads,,53.5514316421769,-6.20981720122461,,,,
8240B1002301,100231,Grooms,,53.5670652112086,-6.20945884699274,,,,
8240B1002401,100241,Courtlough,,53.5768356582441,-6.20231054766472,,,,
8240B1002501,100251,Balrothery,,53.5935078086979,-6.1856187603554,,,,
8240B1002601,100261,Balbriggan Retail Park,,53.5967032599114,-6.18356297996706,,,,
8240B1002701,100271,Wavin,,53.60188781927,-6.18524443818982,,,,
8240B1002901,100291,Balbriggan College,,53.6113674183595,-6.18625859731593,,,,
8240B1003001,100301,Drogheda Street,,53.6134815558293,-6.18935720088223,,,,
8240B1003101,100311,Balbriggan Garda Stn,,53.6159187402453,-6.19242719137927,,,,
8240B100411,100411,Bremore,,53.61889194,-6.196308889,,,,
8240B100421,100421,Bremore,,53.61892306,-6.196276,,,,
8240B1007101,100711,Balbriggan Community School,,53.611261,-6.185795,,,,
